ID_geonameByCountryCode,ID_geoNames,ID_countryCode
36042,38416,130
36043,38417,49
36044,38418,2
36045,38408,2
36046,38407,43
36047,38420,47
36048,38421,2
36049,38422,2
36050,38423,43
36051,38424,2
36052,38425,49
36053,38426,39
36054,38427,43
36055,38409,2
36056,38419,2
36057,38430,19
36058,37971,19
36059,38435,19
36060,38442,155
36061,38443,19
36062,38444,57
36063,38445,7
36064,38446,19
36065,38432,2
36066,38433,2
36067,38434,2
36068,38447,19
36069,38243,43
36070,38448,2
36071,38449,2
36072,38450,2
36073,38438,2
36074,38436,2
36075,38437,2
36076,38439,2
36077,38451,2
36078,38452,2
36079,38453,2
36080,38456,2
36081,38455,39
36082,38457,39
36083,38458,39
36084,38461,2
36085,38462,2
36086,38463,23
36087,38464,94
36088,38465,39
36089,38466,2
36090,38468,2
36091,38473,43
36092,38474,70
36093,38475,2
36094,38476,2
36095,38477,2
36096,38478,2
36097,38479,64
36098,38480,7
36099,38481,2
36100,38482,2
36101,38470,2
36102,38471,2
36103,38483,2
36104,38487,43
36105,38488,99
36106,38489,7
36107,38490,64
36108,14644,61
36109,38491,130
36110,38492,148
36111,38493,10
36112,5136,52
36113,38494,17
36114,38495,95
36115,38486,2
36116,38496,10
36117,38497,148
36118,38501,2
36119,38498,2
36120,38502,2
36121,7190,2
36122,38503,2
36123,38499,2
36124,38500,2
36125,38506,62
36126,38509,7
36127,38510,9
36128,38511,2
36129,38512,28
36130,38513,179
36131,38514,2
36132,38504,7
36133,38517,39
36134,38505,2
36135,38519,175
36136,38520,6
36137,38522,2
36138,38507,2
36139,38524,19
36140,38525,129
36141,38523,2
36142,38526,28
36143,38527,54
36144,38528,2
36145,38529,5
36146,38530,39
36147,38531,2
36148,38532,2
36149,38533,2
36150,38537,43
36151,38538,2
36152,38539,7
36153,38535,5
36154,38541,5
36155,38542,43
36156,38543,39
36157,38544,33
36158,38545,6
36159,38536,33
36160,38546,43
36161,38534,61
36162,38547,39
36163,38548,2
36164,38549,2
36165,38550,2
36166,38551,2
36167,38540,148
36168,38554,1
36169,8207,2
36170,38555,2
36171,38556,43
36172,38553,64
36173,38557,40
36174,38558,2
36175,37782,2
36176,38560,52
36177,38561,2
36178,38562,2
36179,11508,2
36180,38563,2
36181,38565,64
36182,38564,64
36183,38566,2
36184,38573,19
36185,38570,13
36186,38574,2
36187,38575,2
36188,38576,2
36189,38577,2
36190,38568,7
36191,38578,2
36192,38571,2
36193,38579,2
36194,38580,130
36195,38586,19
36196,38582,63
36197,38587,63
36198,38588,19
36199,38583,197
36200,38590,2
36201,38591,2
36202,38592,2
36203,38593,200
36204,38594,2
36205,38581,2
36206,38584,97
36207,38589,78
36208,38596,2
36209,38597,2
36210,38598,64
36211,38600,43
36212,38601,9
36213,38602,2
36214,38603,94
36215,38599,2
36216,38605,174
36217,38604,169
36218,38606,43
36219,38607,2
36220,38608,2
36221,38609,2
36222,38610,148
36223,38615,57
36224,38616,2
36225,20418,2
36226,38617,39
36227,38618,39
36228,38619,13
36229,38620,130
36230,38621,43
36231,38612,39
36232,38622,39
36233,38614,2
36234,38613,2
36235,38623,2
36236,38611,2
36237,38624,2
36238,38628,5
36239,38629,33
36240,38625,43
36241,38630,163
36242,38631,64
36243,26013,2
36244,38632,130
36245,36991,175
36246,38633,2
36247,38634,132
36248,38626,175
36249,38635,61
36250,38636,7
36251,38637,2
36252,37948,10
36253,37572,80
36254,38638,175
36255,38639,2
36256,38640,2
36257,38646,52
36258,38647,19
36259,38645,2
36260,38648,41
36261,38642,2
36262,38649,2
36263,38650,17
36264,38651,2
36265,38652,103
36266,38653,47
36267,38654,10
36268,38655,2
36269,38644,2
36270,38656,25
36271,38657,68
36272,38661,12
36273,38662,2
36274,38659,2
36275,16018,39
36276,38663,5
36277,38664,2
36278,38665,2
36279,38658,153
36280,38660,2
36281,38667,2
36282,38668,95
36283,38669,2
36284,38670,39
36285,38671,2
36286,38672,2
36287,38673,2
36288,38666,2
36289,38674,7
36290,38675,43
36291,38676,31
36292,38677,163
36293,38679,2
36294,38680,2
36295,38681,2
36296,38682,43
36297,38684,161
36298,38685,2
36299,38683,2
36300,38686,28
36301,38690,19
36302,38688,2
36303,38691,19
36304,38692,2
36305,38693,2
36306,38687,2
36307,38689,2
36308,38694,2
36309,38695,2
36310,38696,2
36311,38697,44
36312,38699,126
36313,37103,126
36314,38698,126
36315,38700,32
36316,38701,135
36317,38703,2
36318,38702,79
36319,38704,2
36320,38705,169
36321,38706,2
36322,38709,5
36323,38707,133
36324,38715,2
36325,38708,33
36326,38716,25
36327,38717,12
36328,38718,2
36329,38719,2
36330,38720,10
36331,38712,64
36332,38710,2
36333,38721,148
36334,38722,2
36335,38711,148
36336,38723,160
36337,38724,133
36338,38725,106
36339,38726,2
36340,38727,2
36341,38713,2
36342,38728,2
36343,38729,2
36344,38730,2
36345,38731,49
36346,38732,33
36347,38740,19
36348,38741,47
36349,38734,130
36350,38742,43
36351,38735,2
36352,38737,12
36353,38738,133
36354,38743,33
36355,38745,9
36356,38744,57
36357,38746,2
36358,38747,69
36359,38749,88
36360,38750,2
36361,38751,2
36362,38733,130
36363,38757,44
36364,38752,41
36365,38758,5
36366,38754,2
36367,38755,43
36368,38759,43
36369,38753,16
36370,38760,74
36371,38761,27
36372,38762,2
36373,38763,2
36374,37954,2
36375,38756,25
36376,38764,140
36377,38765,2
36378,38766,2
36379,38767,43
36380,38769,7
36381,15585,2
36382,38770,2
36383,38772,46
36384,38773,48
36385,38775,39
36386,38771,2
36387,38776,2
36388,38777,2
36389,38784,47
36390,38778,7
36391,38780,36
36392,38785,43
36393,38786,43
36394,38787,2
36395,38788,2
36396,38781,100
36397,38782,2
36398,38789,64
36399,38779,36
36400,38790,103
36401,38791,6
36402,38792,2
36403,38793,2
36404,38801,70
36405,38803,7
36406,38795,105
36407,38800,21
36408,38804,7
36409,38805,105
36410,38796,31
36411,38797,47
36412,38798,104
36413,38802,70
36414,38807,22
36415,38808,43
36416,38806,13
36417,26412,2
36418,38809,2
36419,38812,19
36420,38814,83
36421,38815,7
36422,38816,2
36423,38817,28
36424,38811,2
36425,38818,2
36426,38819,2
36427,38820,64
36428,38821,54
36429,38822,7
36430,38810,47
36431,38823,175
36432,38824,175
36433,38825,2
36434,34582,33
36435,38827,62
36436,38828,65
36437,38826,36
36438,38813,2
36439,38834,95
36440,38835,47
36441,38836,50
36442,38829,19
36443,38838,43
36444,38839,43
36445,38830,2
36446,38840,2
36447,38841,2
36448,38842,5
36449,38843,73
36450,38845,43
36451,38837,19
36452,38846,2
36453,38844,95
36454,38847,57
36455,38848,101
36456,38832,2
36457,24323,7
36458,28796,64
36459,38850,16
36460,38851,2
36461,38852,5
36462,38849,2
36463,10889,2
36464,38853,7
36465,38854,46
36466,38856,69
36467,38857,69
36468,38855,46
36469,38858,25
36470,38859,6
36471,38860,6
36472,38861,27
36473,29230,2
36474,38874,47
36475,38875,86
36476,38864,1
36477,38862,155
36478,38876,69
36479,38873,2
36480,38863,33
36481,38877,2
36482,38869,43
36483,38866,106
36484,38878,13
36485,38879,2
36486,38880,43
36487,38881,52
36488,38882,10
36489,38865,43
36490,38883,2
36491,38884,106
36492,38885,2
36493,38886,43
36494,38887,2
36495,38870,2
36496,38888,19
36497,38872,2
36498,38889,2
36499,38890,2
36500,38891,2
36501,38892,9
36502,38893,5
36503,38894,5
36504,38899,39
36505,38900,39
36506,37276,24
36507,38901,2
36508,38902,5
36509,38895,30
36510,32226,47
36511,38903,175
36512,38904,47
36513,38897,2
36514,38905,28
36515,38906,7
36516,38907,2
36517,38914,2
36518,38915,28
36519,38916,69
36520,38917,2
36521,38909,2
36522,38918,2
36523,38919,2
36524,38921,61
36525,38922,53
36526,38923,2
36527,38924,175
36528,38925,28
36529,37005,5
36530,38910,148
36531,38926,19
36532,38927,106
36533,38911,10
36534,38928,72
36535,38929,43
36536,38930,13
36537,38931,13
36538,38908,69
36539,38920,2
36540,38912,2
36541,38932,2
36542,38933,106
36543,38940,92
36544,38941,47
36545,38934,47
36546,38942,47
36547,38943,52
36548,38944,106
36549,38935,92
36550,38945,2
36551,38946,2
36552,38936,12
36553,38947,5
36554,38938,182
36555,38937,32
36556,38948,112
36557,38949,174
36558,29348,64
36559,38950,10
36560,38952,31
36561,38958,47
36562,38959,19
36563,38960,110
36564,38956,74
36565,38961,75
36566,38962,10
36567,38953,9
36568,38627,43
36569,38954,8
36570,38964,5
36571,38965,64
36572,38966,8
36573,38967,8
36574,38968,5
36575,38969,44
36576,38970,43
36577,38972,64
36578,38973,64
36579,38975,10
36580,38976,138
36581,38977,6
36582,38978,2
36583,38979,2
36584,38957,2
36585,38974,2
36586,38980,2
36587,38988,19
36588,38989,2
36589,38990,53
36590,38991,70
36591,38992,43
36592,38984,77
36593,38982,2
36594,38993,112
36595,38994,2
36596,38996,43
36597,38981,2
36598,38997,17
36599,38995,45
36600,38998,43
36601,38999,17
36602,38986,2
36603,38985,2
36604,38987,2
36605,38983,2
36606,39000,7
36607,39005,121
36608,39006,144
36609,39007,2
36610,39008,3
36611,39009,2
36612,39004,25
36613,39010,28
36614,39011,105
36615,39001,112
36616,24369,166
36617,39012,105
36618,39013,52
36619,39014,39
36620,39003,2
36621,39015,3
36622,39016,2
36623,39017,2
36624,39020,7
36625,39021,7
36626,39022,43
36627,39023,10
36628,39024,52
36629,12670,127
36630,39025,2
36631,39036,47
36632,39037,23
36633,39028,19
36634,12088,19
36635,39038,19
36636,39039,41
36637,39029,5
36638,39040,5
36639,39041,95
36640,39042,64
36641,39044,28
36642,39045,5
36643,39047,2
36644,39048,2
36645,39049,2
36646,39050,43
36647,39032,52
36648,39046,6
36649,39030,2
36650,39031,2
36651,39051,2
36652,39052,127
36653,39053,64
36654,39054,64
36655,39056,2
36656,39057,2
36657,39058,2
36658,39034,2
36659,39059,2
36660,39060,2
36661,39061,2
36662,39067,2
36663,39068,19
36664,39069,12
36665,39070,7
36666,39071,9
36667,39072,49
36668,39073,2
36669,39075,38
36670,20824,5
36671,39076,88
36672,39063,43
36673,39077,67
36674,39078,43
36675,39064,57
36676,39066,10
36677,39079,6
36678,39080,2
36679,39081,2
36680,39065,2
36681,39074,2
36682,39082,2
36683,38871,19
36684,39083,2
36685,39084,130
36686,39093,41
36687,39085,226
36688,39094,41
36689,39095,41
36690,39096,5
36691,39088,19
36692,39098,5
36693,39100,12
36694,39086,153
36695,39087,102
36696,14538,2
36697,39101,207
36698,39102,226
36699,39097,77
36700,39104,5
36701,39099,28
36702,39105,111
36703,39106,2
36704,39107,2
36705,39108,2
36706,39109,43
36707,39110,12
36708,39111,52
36709,39112,94
36710,39113,148
36711,39114,2
36712,39121,6
36713,39124,5
36714,39125,5
36715,39126,5
36716,39127,10
36717,39128,2
36718,39129,2
36719,39130,173
36720,39117,56
36721,39131,104
36722,33208,2
36723,39132,102
36724,39133,5
36725,39118,43
36726,39119,2
36727,39134,5
36728,39137,178
36729,39136,178
36730,39143,44
36731,39144,2
36732,39139,2
36733,39145,2
36734,39146,2
36735,39147,2
36736,39148,33
36737,39149,33
36738,39150,2
36739,39151,33
36740,39140,2
36741,39152,2
36742,39153,52
36743,39154,5
36744,39141,10
36745,39156,6
36746,39157,2
36747,39158,2
36748,39142,2
36749,39159,2
36750,39160,47
36751,39161,72
36752,39169,63
36753,39167,33
36754,39170,64
36755,39164,2
36756,39163,5
36757,39171,47
36758,39172,13
36759,39165,5
36760,39173,43
36761,39174,19
36762,39168,2
36763,39175,2
36764,39176,2
36765,39177,2
36766,39178,2
36767,39186,47
36768,39180,1
36769,39181,122
36770,39187,41
36771,39188,2
36772,39189,49
36773,39190,26
36774,39191,124
36775,39192,2
36776,39193,2
36777,39194,33
36778,39182,57
36779,39195,2
36780,39196,1
36781,39183,54
36782,39198,2
36783,39199,7
36784,39184,46
36785,39200,24
36786,39201,45
36787,39185,64
36788,39202,45
36789,39203,2
36790,39204,2
36791,39205,2
36792,39208,121
36793,39209,2
36794,39210,9
36795,39211,28
36796,39213,7
36797,39214,2
36798,39206,100
36799,39215,2
36800,39216,28
36801,39217,5
36802,39218,111
36803,39219,106
36804,39221,52
36805,39222,2
36806,39223,6
36807,39207,2
36808,13943,2
36809,39224,2
36810,39225,2
36811,39212,2
36812,39226,2
36813,39227,2
36814,39229,2
36815,39230,9
36816,39231,2
36817,39232,2
36818,39236,2
36819,39235,2
36820,39237,70
36821,39238,24
36822,39239,43
36823,39233,33
36824,39234,10
36825,39240,33
36826,39241,7
36827,39242,10
36828,39243,44
36829,39244,62
36830,39245,2
36831,39246,2
36832,39247,2
36833,39248,2
36834,39249,122
36835,39250,2
36836,39251,202
36837,38569,5
36838,39265,57
36839,39266,2
36840,39267,7
36841,39254,7
36842,21967,2
36843,39262,2
36844,39268,124
36845,39255,12
36846,39269,2
36847,39270,2
36848,39263,2
36849,39264,28
36850,39271,36
36851,39256,52
36852,39272,34
36853,39273,47
36854,39275,2
36855,39257,65
36856,39276,2
36857,39258,36
36858,39260,2
36859,39261,2
36860,39259,2
36861,39277,2
36862,39278,2
36863,39283,2
36864,39285,2
36865,39281,2
36866,39286,43
36867,39287,2
36868,39279,2
36869,39288,2
36870,39289,24
36871,1038,121
36872,39290,102
36873,39282,2
36874,39291,5
36875,39292,2
36876,39297,44
36877,39298,48
36878,39299,2
36879,39300,7
36880,39301,7
36881,39302,126
36882,39303,43
36883,39304,10
36884,39305,28
36885,39306,5
36886,39307,5
36887,39308,176
36888,39309,43
36889,39293,47
36890,39310,127
36891,39311,11
36892,39312,7
36893,39294,28
36894,39313,43
36895,39315,62
36896,39316,62
36897,39317,64
36898,39295,64
36899,39318,17
36900,39319,6
36901,39296,2
36902,39320,2
36903,39321,2
36904,39323,29
36905,39314,47
36906,39324,47
36907,39336,47
36908,39337,47
36909,39338,19
36910,39339,2
36911,39327,12
36912,39331,63
36913,39328,3
36914,39340,39
36915,39341,2
36916,39332,52
36917,39329,30
36918,39342,2
36919,39343,2
36920,39345,12
36921,39346,31
36922,39333,28
36923,39326,31
36924,39325,31
36925,39347,13
36926,39349,33
36927,39351,6
36928,39352,2
36929,39353,6
36930,39354,6
36931,39334,29
36932,39344,6
36933,38380,2
36934,39355,2
36935,29086,2
36936,39356,2
36937,39361,49
36938,39357,2
36939,39362,2
36940,39363,34
36941,39358,2
36942,8179,2
36943,39364,2
36944,39365,2
36945,39366,2
36946,39367,2
36947,39368,8
36948,39369,7
36949,39360,152
36950,39372,6
36951,39373,2
36952,39374,2
36953,39375,2
36954,39376,2
36955,39377,2
36956,39371,79
36957,39378,130
36958,39384,5
36959,39380,2
36960,20672,2
36961,39379,2
36962,39385,5
36963,39383,2
36964,39386,6
36965,39381,2
36966,39388,2
36967,39382,2
36968,39389,5
36969,39390,5
36970,39391,106
36971,39392,52
36972,38971,110
36973,39393,37
36974,39394,55
36975,39396,2
36976,39395,10
36977,39397,26
36978,39398,2
36979,39399,10
36980,39400,10
36981,39401,2
36982,39402,2
36983,39403,2
36984,39404,2
36985,39407,2
36986,39408,121
36987,21995,47
36988,39419,43
36989,33820,19
36990,39415,78
36991,39421,2
36992,39420,68
36993,39422,2
36994,39423,16
36995,39424,2
36996,39409,5
36997,39425,25
36998,39426,106
36999,39412,2
37000,39427,106
37001,39413,193
37002,39414,32
37003,39429,5
37004,39430,2
37005,39418,2
37006,39431,7
37007,39443,47
37008,39444,64
37009,39432,9
37010,39445,5
37011,39440,2
37012,39446,43
37013,39447,92
37014,39448,9
37015,39449,9
37016,39450,2
37017,39451,64
37018,39434,12
37019,39435,2
37020,39452,5
37021,24819,2
37022,39453,88
37023,39454,28
37024,39437,86
37025,39455,86
37026,39456,43
37027,39439,2
37028,33039,61
37029,39457,64
37030,39441,33
37031,39458,2
37032,39459,2
37033,39462,47
37034,39471,47
37035,39472,25
37036,39463,7
37037,39464,7
37038,39465,7
37039,39474,175
37040,39468,34
37041,39470,2
37042,39475,192
37043,39476,192
37044,39477,5
37045,39478,2
37046,39479,43
37047,36434,34
37048,39473,7
37049,39469,43
37050,11135,34
37051,39480,10
37052,39484,175
37053,39467,175
37054,39483,6
37055,39485,2
37056,39486,2
37057,39487,2
37058,39496,39
37059,39494,47
37060,39497,107
37061,39493,2
37062,39489,5
37063,39492,9
37064,39498,7
37065,39499,7
37066,39500,140
37067,39501,140
37068,39490,2
37069,39491,2
37070,39502,2
37071,17162,2
37072,39503,8
37073,39504,5
37074,39505,10
37075,39506,162
37076,39460,54
37077,39507,2
37078,39495,2
37079,39508,175
37080,39509,2
37081,39510,2
37082,39511,63
37083,39488,2
37084,39512,2
37085,39522,47
37086,30511,74
37087,39523,5
37088,39514,9
37089,39524,2
37090,39525,2
37091,39526,2
37092,39527,2
37093,39528,2
37094,39529,2
37095,39530,99
37096,39531,59
37097,39532,70
37098,39533,2
37099,39534,52
37100,39535,18
37101,39521,130
37102,39537,2
37103,39517,62
37104,39515,33
37105,39539,2
37106,39518,2
37107,32672,2
37108,36084,2
37109,39540,2
37110,39541,2
37111,39516,2
37112,39542,2
37113,39536,2
37114,39543,109
37115,39544,19
37116,39545,9
37117,39546,7
37118,16786,5
37119,39554,2
37120,12199,179
37121,39555,2
37122,39549,2
37123,39552,2
37124,39556,26
37125,39557,10
37126,39547,28
37127,39558,64
37128,39559,70
37129,39560,52
37130,39561,52
37131,39562,18
37132,39563,43
37133,39564,25
37134,18379,94
37135,39550,68
37136,39565,10
37137,39566,2
37138,39567,2
37139,39568,2
37140,39569,2
37141,39580,50
37142,39581,50
37143,39583,52
37144,39570,28
37145,39584,29
37146,9742,7
37147,39585,3
37148,39587,9
37149,39588,7
37150,39578,101
37151,39589,2
37152,39590,2
37153,39591,2
37154,39592,2
37155,39593,43
37156,39572,111
37157,39595,28
37158,39596,2
37159,39597,43
37160,39573,70
37161,39598,2
37162,39599,16
37163,39575,51
37164,39600,37
37165,39576,180
37166,39577,180
37167,39601,2
37168,39602,2
37169,39579,2
37170,39603,2
37171,39604,2
37172,18420,2
37173,39605,2
37174,39606,2
37175,39574,2
37176,39608,148
37177,39614,34
37178,39615,19
37179,39616,19
37180,39617,2
37181,39618,2
37182,39619,2
37183,39442,2
37184,39620,2
37185,39609,2
37186,39621,52
37187,39622,2
37188,39611,148
37189,39623,12
37190,39624,2
37191,39625,54
37192,39626,31
37193,39610,39
37194,39627,2
37195,39628,2
37196,39629,2
37197,39613,130
37198,39630,34
37199,39631,2
37200,39632,2
37201,39644,47
37202,39645,2
37203,39646,2
37204,39647,45
37205,39648,2
37206,39633,135
37207,39639,2
37208,39649,2
37209,39650,24
37210,39651,2
37211,39638,2
37212,39643,31
37213,39652,2
37214,39653,2
37215,39654,2
37216,39655,2
37217,39656,2
37218,39640,2
37219,39657,20
37220,39658,20
37221,39641,2
37222,39634,2
37223,39635,2
37224,39642,2
37225,39636,2
37226,39659,2
37227,39637,2
37228,39668,172
37229,39669,172
37230,39667,2
37231,39670,76
37232,39671,43
37233,39660,43
37234,39665,10
37235,39672,2
37236,39663,31
37237,39673,2
37238,39661,5
37239,39674,2
37240,39675,7
37241,39676,61
37242,39678,2
37243,39679,2
37244,39680,2
37245,39662,43
37246,39683,2
37247,39681,9
37248,39687,7
37249,39688,2
37250,39689,2
37251,39690,2
37252,36273,2
37253,39691,10
37254,39692,140
37255,39693,140
37256,39694,140
37257,39685,10
37258,39696,62
37259,39684,64
37260,39697,2
37261,39698,140
37262,39699,2
37263,39700,64
37264,39686,2
37265,39701,2
37266,39702,2
37267,39704,2
37268,39706,2
37269,39707,12
37270,39714,47
37271,39715,68
37272,39716,9
37273,39717,10
37274,39718,2
37275,39719,12
37276,39720,3
37277,39709,2
37278,39721,2
37279,39710,8
37280,39722,65
37281,39723,5
37282,39711,2
37283,39724,61
37284,39725,88
37285,39726,2
37286,39713,2
37287,39712,2
37288,39727,2
37289,39728,2
37290,39729,47
37291,39730,2
37292,39738,47
37293,39739,99
37294,39740,2
37295,39741,2
37296,39735,2
37297,39742,5
37298,39743,7
37299,39733,2
37300,39732,47
37301,39744,5
37302,39745,5
37303,39746,2
37304,39748,2
37305,39747,143
37306,39749,94
37307,39750,2
37308,39751,2
37309,39752,2
37310,39753,2
37311,39754,2
37312,39755,2
37313,39756,47
37314,39759,51
37315,39760,51
37316,39761,7
37317,39762,57
37318,39763,7
37319,39764,30
37320,27035,209
37321,39765,33
37322,39766,52
37323,39767,30
37324,39768,33
37325,39769,25
37326,39770,10
37327,39771,2
37328,39757,2
37329,15606,2
37330,39772,2
37331,39773,2
37332,39774,2
37333,39776,2
37334,39322,19
37335,39778,28
37336,39779,7
37337,39787,2
37338,39788,2
37339,39789,2
37340,39785,2
37341,39782,2
37342,39791,2
37343,39784,67
37344,39792,33
37345,39783,2
37346,39793,175
37347,21586,175
37348,39794,2
37349,39795,2
37350,39796,2
37351,39797,2
37352,39780,2
37353,39807,1
37354,39808,88
37355,39809,5
37356,39799,7
37357,39801,2
37358,39802,2
37359,39810,2
37360,39800,2
37361,39811,2
37362,39812,2
37363,39798,47
37364,39813,2
37365,39814,2
37366,39815,2
37367,39816,16
37368,39817,28
37369,39804,2
37370,39805,2
37371,39803,33
37372,39818,6
37373,39819,10
37374,34201,10
37375,39820,33
37376,39821,2
37377,39806,2
37378,39822,2
37379,39823,2
37380,39824,2
37381,39825,79
37382,39826,41
37383,39834,9
37384,39835,2
37385,39836,43
37386,39830,2
37387,39837,2
37388,39838,5
37389,39839,64
37390,39103,43
37391,39840,43
37392,39828,26
37393,39841,88
37394,39843,2
37395,39832,2
37396,39844,2
37397,39845,2
37398,39846,2
37399,39852,198
37400,39851,95
37401,39847,9
37402,39848,64
37403,39853,33
37404,39855,88
37405,39856,149
37406,39858,126
37407,39859,12
37408,39860,21
37409,16071,28
37410,39861,33
37411,39862,45
37412,39863,9
37413,39864,2
37414,39865,2
37415,39854,2
37416,39866,2
37417,39867,2
37418,39868,2
37419,39869,2
37420,32379,2
37421,39870,2
37422,39880,2
37423,39881,61
37424,37469,7
37425,39882,7
37426,39883,2
37427,39884,2
37428,39877,2
37429,39873,2
37430,39885,30
37431,39886,30
37432,39887,2
37433,39888,10
37434,39889,17
37435,39890,2
37436,39891,2
37437,39892,2
37438,39893,2
37439,39878,2
37440,39894,2
37441,39895,2
37442,39872,2
37443,39896,2
37444,39903,106
37445,39897,19
37446,39904,25
37447,39905,5
37448,39900,2
37449,39899,33
37450,39906,8
37451,39908,10
37452,39909,25
37453,39902,2
37454,39910,2
37455,39911,2
37456,39912,19
37457,39898,2
37458,39913,2
37459,39914,2
37460,39918,29
37461,39915,53
37462,22466,2
37463,39919,2
37464,39920,9
37465,39921,7
37466,39922,2
37467,39917,2
37468,35991,2
37469,39923,2
37470,39924,2
37471,39925,39
37472,39916,2
37473,39927,68
37474,39928,17
37475,39929,2
37476,39930,2
37477,39932,33
37478,39938,19
37479,39937,2
37480,39939,7
37481,39934,2
37482,39940,3
37483,39941,2
37484,39942,19
37485,39943,2
37486,39944,2
37487,39945,2
37488,39946,5
37489,39947,43
37490,39948,25
37491,39949,177
37492,39950,61
37493,39951,2
37494,24811,2
37495,39935,2
37496,39952,2
37497,39936,7
37498,39953,2
37499,39954,2
37500,39955,39
37501,39956,9
37502,39962,9
37503,39963,2
37504,39964,2
37505,39965,10
37506,39966,34
37507,39967,2
37508,39957,31
37509,39958,52
37510,39968,75
37511,39959,2
37512,39971,2
37513,39972,2
37514,39969,2
37515,39961,2
37516,39960,2
37517,39978,33
37518,39974,25
37519,39979,9
37520,39980,39
37521,39981,2
37522,39982,33
37523,39983,28
37524,39984,5
37525,39986,2
37526,32710,9
37527,39987,25
37528,39988,2
37529,39977,2
37530,39989,2
37531,39975,2
37532,39985,2
37533,39990,2
37534,39991,2
37535,13088,2
37536,39993,2
37537,39992,2
37538,39996,47
37539,39997,47
37540,39994,100
37541,39998,62
37542,39999,16
37543,40000,2
37544,40001,147
37545,40002,2
37546,40003,187
37547,40004,187
37548,31011,2
37549,40005,2
37550,40006,2
37551,40007,2
37552,40008,2
37553,40009,9
37554,40017,19
37555,40013,9
37556,40016,2
37557,40012,2
37558,40018,179
37559,40011,2
37560,40019,2
37561,40020,47
37562,40022,179
37563,40023,77
37564,40024,13
37565,40025,2
37566,40021,10
37567,40026,2
37568,40027,17
37569,40028,2
37570,40029,2
37571,40030,2
37572,40015,2
37573,40010,2
37574,40031,2
37575,40032,2
37576,40033,2
37577,40034,2
37578,40041,111
37579,40042,2
37580,40043,9
37581,40044,2
37582,40045,7
37583,40046,2
37584,40047,2
37585,40048,28
37586,40049,2
37587,40036,2
37588,40040,2
37589,40050,28
37590,40051,5
37591,40035,5
37592,40052,34
37593,40053,2
37594,40054,175
37595,40037,2
37596,40038,2
37597,40039,2
37598,40055,2
37599,40056,2
37600,40057,2
37601,40058,64
37602,40059,2
37603,40065,10
37604,40066,2
37605,40067,2
37606,40060,30
37607,40068,2
37608,40069,2
37609,40070,2
37610,40071,2
37611,40063,5
37612,40072,2
37613,38165,25
37614,40073,64
37615,40074,64
37616,40075,34
37617,40076,2
37618,36503,2
37619,40077,2
37620,40064,2
37621,40078,2
37622,40061,2
37623,40079,2
37624,40080,2
37625,40082,2
37626,40062,91
37627,40083,2
37628,40091,44
37629,40092,7
37630,40093,2
37631,40094,52
37632,40095,2
37633,40096,2
37634,40097,121
37635,40098,2
37636,40099,39
37637,40100,2
37638,40085,18
37639,40101,9
37640,40103,39
37641,40086,10
37642,40104,6
37643,40105,2
37644,40106,2
37645,40088,2
37646,40107,2
37647,6892,2
37648,40108,2
37649,40090,2
37650,40084,2
37651,40102,2
37652,40109,2
37653,40110,19
37654,40111,31
37655,40120,28
37656,40121,2
37657,40122,9
37658,40116,2
37659,39736,2
37660,40123,2
37661,40112,106
37662,40115,68
37663,40113,11
37664,40126,2
37665,40114,75
37666,40127,2
37667,40128,100
37668,40129,12
37669,40130,2
37670,23877,2
37671,40131,2
37672,40133,2
37673,40119,79
37674,36514,19
37675,40135,151
37676,40143,132
37677,18234,2
37678,40136,2
37679,40144,2
37680,40145,2
37681,40146,2
37682,40138,2
37683,17622,2
37684,40147,2
37685,18360,2
37686,40148,2
37687,40142,2
37688,40149,2
37689,40139,16
37690,40150,2
37691,40140,34
37692,40151,10
37693,40152,31
37694,40153,16
37695,40154,2
37696,40155,2
37697,40163,2
37698,40161,2
37699,40156,9
37700,40164,163
37701,40165,135
37702,40166,135
37703,5235,10
37704,40160,10
37705,40167,43
37706,40168,70
37707,40157,5
37708,40159,61
37709,40169,10
37710,40170,2
37711,40171,2
37712,40172,2
37713,40162,2
37714,34659,99
37715,40181,183
37716,40175,12
37717,40182,19
37718,40183,2
37719,40173,2
37720,40179,27
37721,40184,2
37722,40176,2
37723,40185,61
37724,40186,2
37725,40177,33
37726,40187,33
37727,40178,68
37728,40188,2
37729,40180,2
37730,40189,2
37731,40190,2
37732,40195,19
37733,40196,9
37734,40191,2
37735,40197,25
37736,40198,2
37737,40194,9
37738,40199,2
37739,40200,5
37740,40201,2
37741,40202,7
37742,40203,2
37743,40204,2
37744,40205,2
37745,40192,61
37746,40193,61
37747,36370,2
37748,40206,2
37749,40207,19
37750,40209,2
37751,40210,12
37752,40211,2
37753,40212,2
37754,40208,2
37755,40213,2
37756,40214,2
37757,40215,2
37758,40216,43
37759,40217,2
37760,20952,19
37761,40219,100
37762,40224,2
37763,40218,2
37764,40225,2
37765,40226,18
37766,40223,2
37767,40227,2
37768,40228,2
37769,40220,18
37770,40229,2
37771,40230,2
37772,40221,2
37773,40231,52
37774,40232,52
37775,40233,2
37776,40222,2
37777,40234,2
37778,40235,2
37779,40237,47
37780,40236,41
37781,40240,190
37782,40241,2
37783,40242,2
37784,40243,43
37785,40244,2
37786,40238,2
37787,40245,2
